Name,Year,Fuel_Type,Price
Honda,2001,Petrol,1606.49
Skoda,2008,Diesel,2437.43
Ford,2010,Diesel,8852.3
Chevrolet,2013,Diesel,7478.48
Honda,2013,Petrol,13283.99
Honda,2014,Diesel,5539.61
Maruti,2012,Diesel,6536.74
Hyundai,2013,Petrol,4154.71
Jaguar,2014,Diesel,32683.72
Honda,2014,Petrol,5262.63
Audi,2011,Diesel,12741.11
Hyundai,2017,Petrol,7700.06
Volkswagen,2016,Petrol,5982.78
Renault,2011,Petrol,5262.63
Maruti,2011,Petrol,2382.03
Maruti,2005,Petrol,997.13
Maruti,2016,Petrol,3877.73
Fiat,2016,Diesel,6481.35
Maruti,2010,Diesel,3489.96
Renault,2016,Diesel,6647.54
Hyundai,2010,Petrol,2470.67
Hyundai,2016,Petrol,2769.81
Maruti,2015,Petrol,4287.66
Mahindra,2014,Diesel,10525.27
Toyota,2014,Diesel,19665.63
Renault,2012,Diesel,4154.71
Hyundai,2010,Petrol,1661.88
Hyundai,2013,Petrol,5539.61
BMW,2014,Diesel,18834.69
Honda,2011,Petrol,4852.7
Audi,2018,Petrol,45978.79
Maruti,2017,Petrol,3323.77
Maruti,2018,Diesel,12187.15
Land Rover,2012,Diesel,15510.92
Maruti,2016,Diesel,8475.61
Hyundai,2018,Petrol,9638.93
Maruti,2016,Diesel,10968.44
Hyundai,2010,Petrol,2271.24
Hyundai,2016,Petrol,5816.59
Hyundai,2012,Petrol,6392.71
Maruti,2010,Petrol,2160.45
Mahindra,2011,Diesel,8254.02
Maruti,2012,Petrol,2880.6
Hyundai,2011,Petrol,3600.75
Maruti,2010,Diesel,4265.5
Renault,2013,Diesel,8309.42
BMW,2012,Diesel,12741.11
Honda,2013,Petrol,3600.75
Hyundai,2003,Petrol,1661.88
Maruti,2014,Diesel,5883.07
Mahindra,2013,Diesel,9971.3
Hyundai,2016,Petrol,3977.44
Maruti,2016,Petrol,8143.23
Toyota,2013,Diesel,13295.07
Hyundai,2017,Petrol,6669.69
Chevrolet,2008,Diesel,2847.36
Mahindra,2013,Diesel,13793.64
Mahindra,2015,Diesel,13993.06
Honda,2014,Petrol,8586.4
Ford,2014,Diesel,6093.58
Hyundai,2015,Petrol,4908.1
Mercedes-Benz,2016,Diesel,27155.19
Hyundai,2014,Petrol,2936.0
Maruti,2012,CNG,2326.64
Toyota,2011,Petrol,3545.35
Maruti,2016,Diesel,4708.67
Maruti,2008,Petrol,1218.72
Maruti,2015,Petrol,4764.07
Ford,2015,Diesel,9860.51
Nissan,2015,Diesel,7201.5
Honda,2009,Petrol,3877.73
Maruti,2008,Diesel,4708.67
Mahindra,2018,Diesel,18236.41
Honda,2016,Petrol,6592.14
Honda,2015,Petrol,7866.25
Fiat,2011,Petrol,1384.9
Maruti,2010,Petrol,2769.81
Maruti,2013,Petrol,6093.58
Nissan,2013,Petrol,3600.75
Honda,2010,Petrol,5539.61
Toyota,2016,Petrol,7290.13
BMW,2013,Diesel,21604.49
Honda,2017,Petrol,6802.65
Maruti,2013,Diesel,5484.22
Skoda,2013,Diesel,6370.56
Mahindra,2013,Diesel,7312.29
Hyundai,2015,Petrol,6337.32
Honda,2009,Petrol,2880.6
Toyota,2010,Diesel,7201.5
Mahindra,2011,Diesel,6758.33
Maruti,2010,Diesel,4265.5
Volkswagen,2013,Petrol,4985.65
Toyota,2013,Diesel,5871.99
Audi,2013,Diesel,20219.59
Maruti,2012,Petrol,6370.56
Toyota,2010,CNG,3711.54
Maruti,2010,Petrol,997.13
Honda,2011,Petrol,6093.58
Maruti,2014,Petrol,4420.61
Toyota,2014,Petrol,20773.55
Hyundai,2014,Diesel,3877.73
Toyota,2016,Diesel,18225.33
Hyundai,2011,Petrol,4043.92
Hyundai,2014,Petrol,5982.78
Maruti,2018,Diesel,9638.93
Skoda,2016,Petrol,22989.4
Mercedes-Benz,2010,Diesel,13849.03
Maruti,2011,Diesel,2093.97
Maruti,2015,Diesel,4431.69
Honda,2012,Petrol,4376.29
Maruti,2015,Diesel,8697.19
Hyundai,2014,Diesel,7755.46
Toyota,2016,Diesel,27686.99
Volkswagen,2013,Petrol,4985.65
Skoda,2005,Diesel,1384.9
Volkswagen,2014,Diesel,4376.29
Hyundai,2012,Petrol,1772.68
Hyundai,2004,Petrol,664.75
Hyundai,2014,Petrol,3755.86
Toyota,2011,Diesel,10857.64
Maruti,2017,Diesel,6547.82
Maruti,2017,Petrol,9140.36
Maruti,2012,Petrol,4154.71
Honda,2017,Petrol,13849.03
Maruti,2015,Diesel,6592.14
Honda,2015,Petrol,4210.11
Toyota,2014,Diesel,4819.46
Volvo,2015,Diesel,36007.49
Tata,2015,Petrol,3323.77
Toyota,2016,Diesel,21050.53
Volkswagen,2013,Diesel,5539.61
Ford,2014,Diesel,6038.18
Maruti,2010,Petrol,2991.39
Mercedes-Benz,2006,Petrol,11910.17
Volkswagen,2015,Diesel,6425.95
Tata,2007,Petrol,1052.53
Maruti,2002,Petrol,697.99
Jeep,2018,Diesel,19444.04
Maruti,2016,Petrol,3323.77
Skoda,2013,Diesel,16618.84
Maruti,2016,Diesel,6647.54
Maruti,2016,Diesel,8475.61
Mercedes-Benz,2009,Diesel,9417.34
Ford,2013,Diesel,2492.83
Toyota,2010,Petrol,5151.84
Maruti,2016,Diesel,8697.19
Ford,2011,Petrol,3833.41
Honda,2018,Petrol,9140.36
Maruti,2006,Petrol,1384.9
Toyota,2012,Diesel,17726.76
Maruti,2015,Diesel,8198.63
Renault,2016,Petrol,3401.32
Hyundai,2011,Petrol,4254.42
Maruti,2016,Petrol,4653.28
Hyundai,2018,Diesel,11987.72
Honda,2016,Diesel,6758.33
Honda,2011,Petrol,3434.56
Mitsubishi,2001,Petrol,1107.92
Nissan,2012,Petrol,5196.16
Honda,2011,Petrol,5982.78
Mahindra,2016,Diesel,13295.07
Hyundai,2018,Petrol,7201.5
Nissan,2014,Diesel,3323.77
Maruti,2015,Petrol,7644.67
Volkswagen,2011,Diesel,4431.69
Hyundai,2011,Petrol,4708.67
Toyota,2008,Petrol,5650.41
Honda,2014,Diesel,5428.82
Maruti,2014,Petrol,3988.52
Mercedes-Benz,2016,Diesel,37669.37
Toyota,2015,Diesel,9140.36
Maruti,2011,Petrol,1440.3
Mercedes-Benz,2018,Diesel,43264.38
Hyundai,2015,Petrol,4154.71
Maruti,2010,Petrol,2326.64
Ford,2016,Diesel,9749.72
Volkswagen,2015,Petrol,6470.27
Hyundai,2018,Petrol,10004.54
Renault,2017,Petrol,3600.75
Honda,2013,Petrol,5428.82
Ford,2018,Petrol,7157.18
Toyota,2014,Diesel,20496.57
Tata,2013,Diesel,2991.39
Ford,2016,Diesel,5096.44
Maruti,2014,Diesel,5927.39
Nissan,2011,Diesel,2548.22
Skoda,2016,Diesel,17117.41
Volkswagen,2014,Diesel,13837.96
Audi,2016,Diesel,54022.31
Hyundai,2011,Petrol,3545.35
BMW,2012,Diesel,9694.32
Hyundai,2015,Diesel,6636.46
Mahindra,2005,Diesel,3212.98
Audi,2012,Petrol,19942.61
Ford,2011,Diesel,1994.26
Honda,2012,Petrol,6924.52
Hyundai,2013,Diesel,6038.18
Jaguar,2018,Diesel,58165.94
Hyundai,2013,Petrol,6204.37
Honda,2014,Petrol,7146.1
Hyundai,2012,Petrol,4099.31
Honda,2013,Petrol,3866.65
Hyundai,2013,Diesel,3933.13
Maruti,2017,Petrol,9971.3
Maruti,2011,Petrol,2991.39
Fiat,2011,Diesel,2880.6
Maruti,2006,Petrol,1661.88
Mahindra,2017,Diesel,17615.97
Maruti,2013,Diesel,5761.2
BMW,2014,Diesel,18003.74
Volkswagen,2007,Diesel,3667.22
BMW,2012,Diesel,26590.15
Maruti,2011,Petrol,2769.81
Hyundai,2013,Diesel,4320.9
Maruti,2013,Diesel,4265.5
Mercedes-Benz,2011,Petrol,9749.72
Toyota,2009,Petrol,5484.22
Hyundai,2014,Diesel,6370.56
Renault,2014,Diesel,6835.88
Maruti,2010,Diesel,3822.33
Maruti,2016,Petrol,3545.35
Hyundai,2017,Petrol,14945.88
Mercedes-Benz,2016,Petrol,27144.11
Honda,2015,Petrol,16286.46
Ford,2014,Diesel,6647.54
Mercedes-Benz,2016,Diesel,37868.8
Hyundai,2014,Diesel,3877.73
Ford,2006,Petrol,2382.03
Hyundai,2018,Diesel,12464.13
Maruti,2010,Petrol,2215.85
Maruti,2015,Diesel,4730.83
Honda,2017,Petrol,8508.85
Toyota,2017,Diesel,16087.04
Mercedes-Benz,2011,Petrol,18668.5
Skoda,2015,Diesel,6370.56
Ford,2017,Petrol,9195.76
Maruti,2014,Petrol,4376.29
Volkswagen,2014,Petrol,5318.03
Volvo,2011,Diesel,13295.07
Toyota,2017,Diesel,6924.52
Tata,2012,Diesel,2769.81
Honda,2014,Petrol,8309.42
Honda,2010,Petrol,3877.73
Skoda,2005,Diesel,2204.77
Toyota,2009,Petrol,2492.83
Toyota,2014,Petrol,3600.75
BMW,2016,Diesel,31575.8
Honda,2006,Petrol,1661.88
Hyundai,2017,Diesel,7755.46
Mercedes-Benz,2014,Diesel,30467.88
Hyundai,2015,Diesel,11633.19
Audi,2014,Diesel,23820.34
Land Rover,2016,Diesel,38777.3
Skoda,2015,Diesel,8852.3
Maruti,2015,Petrol,5406.66
Audi,2013,Petrol,44870.87
Maruti,2015,Petrol,7256.89
Audi,2015,Diesel,32838.83
Ford,2013,Diesel,4808.38
Ford,2014,Petrol,6891.28
Honda,2009,Petrol,2492.83
Jaguar,2015,Diesel,42101.06
Maruti,2008,Petrol,2382.03
BMW,2014,Diesel,24872.87
Mercedes-Benz,2017,Diesel,23122.35
Honda,2013,Petrol,3434.56
Hyundai,2016,Petrol,6592.14
Tata,2006,Diesel,952.81
Toyota,2010,Diesel,10248.29
Hyundai,2011,Petrol,2492.83
Hyundai,2016,Petrol,6791.57
Maruti,2006,Petrol,2005.34
Honda,2014,Petrol,4199.03
Land Rover,2017,Diesel,177267.64
Toyota,2011,Diesel,3988.52
Hyundai,2013,Petrol,4265.5
Volkswagen,2013,Diesel,4985.65
Maruti,2018,Petrol,9539.21
Hyundai,2016,Diesel,7201.5
Toyota,2005,Petrol,2880.6
Toyota,2015,Diesel,16618.84
Maruti,2017,Petrol,5207.24
Skoda,2015,Diesel,14391.92
Honda,2018,Petrol,8109.99
Hyundai,2015,Diesel,7201.5
Honda,2012,Petrol,6281.92
Ford,2014,Diesel,3323.77
Maruti,2015,Diesel,6093.58
Maruti,2015,Petrol,3711.54
Audi,2015,Diesel,27720.23
Toyota,2017,Petrol,28927.86
Hyundai,2016,Petrol,7855.17
Maruti,2012,CNG,2936.0
Hyundai,2018,Petrol,7201.5
Volkswagen,2012,Diesel,4985.65
BMW,2016,Diesel,63151.6
Volkswagen,2012,Petrol,4232.26
Renault,2013,Diesel,5816.59
Skoda,2016,Petrol,18624.18
Audi,2013,Diesel,23820.34
Maruti,2017,Diesel,9417.34
Volkswagen,2013,Petrol,3600.75
Mitsubishi,2019,Diesel,30035.79
Maruti,2015,Petrol,6592.14
Renault,2015,Diesel,7522.8
Hyundai,2016,Petrol,2825.2
Honda,2008,Petrol,4099.31
Hyundai,2014,Petrol,7478.48
Toyota,2015,Petrol,7700.06
Maruti,2011,Petrol,3080.03
Volkswagen,2016,Petrol,6846.96
Audi,2015,Diesel,39885.22
Honda,2012,Petrol,6437.03
Maruti,2014,Petrol,3778.02
Mitsubishi,2018,Diesel,29359.95
Skoda,2015,Petrol,17726.76
Hyundai,2017,Diesel,13439.1
Maruti,2009,Petrol,1994.26
Honda,2013,Petrol,6924.52
Datsun,2016,Petrol,3046.79
Skoda,2011,Diesel,6647.54
Mercedes-Benz,2013,Petrol,12807.59
Volkswagen,2014,Petrol,5761.2
Ford,2014,Diesel,8331.58
Hyundai,2017,Petrol,13837.96
Toyota,2019,Diesel,39685.79
Maruti,2017,Petrol,6924.52
Hyundai,2015,Petrol,6891.28
Honda,2016,Petrol,8885.54
Maruti,2014,Petrol,4154.71
Mercedes-Benz,2009,Petrol,13018.09
Hyundai,2012,Petrol,2492.83
Toyota,2013,Petrol,3933.13
Mercedes-Benz,2017,Diesel,42267.25
Hyundai,2015,Petrol,2947.07
Maruti,2014,CNG,3157.58
Honda,2011,Petrol,5484.22
Mercedes-Benz,2003,Petrol,7201.5
Tata,2016,Diesel,2659.01
Hyundai,2016,Petrol,13849.03
Maruti,2013,Petrol,3323.77
Maruti,2017,Diesel,7389.84
Ford,2008,Petrol,2182.61
Volkswagen,2013,Petrol,3102.18
Hyundai,2011,Petrol,2936.0
Chevrolet,2014,Diesel,5262.63
Land Rover,2003,Diesel,17848.64
Mercedes-Benz,2011,Petrol,21050.53
Maruti,2012,Diesel,4985.65
Mahindra,2012,Diesel,9140.36
Toyota,2014,Petrol,3877.73
Mahindra,2013,Diesel,9417.34
Hyundai,2015,Petrol,9971.3
Honda,2014,Diesel,7478.48
Maruti,2014,Diesel,5982.78
Maruti,2015,Petrol,3877.73
Hyundai,2012,Petrol,2880.6
Toyota,2017,Diesel,22712.42
Hyundai,2017,Petrol,12530.61
Maruti,2018,Petrol,4985.65
Mercedes-Benz,2015,Diesel,62043.67
Maruti,2017,Petrol,5761.2
Mahindra,2011,Diesel,5816.59
Datsun,2018,Petrol,3988.52
Fiat,2014,Diesel,3656.15
Hyundai,2013,Diesel,6481.35
Maruti,2014,Petrol,4320.9
Audi,2009,Diesel,8841.22
Honda,2014,Petrol,4764.07
Maruti,2011,Petrol,2492.83
Hyundai,2013,Petrol,3545.35
Hyundai,2012,Diesel,7256.89
Hyundai,2014,Diesel,7644.67
Maruti,2009,Diesel,3268.37
Hyundai,2017,Diesel,12685.72
Maruti,2017,Petrol,7057.47
Hyundai,2011,Diesel,5539.61
Tata,2012,Diesel,2880.6
Hyundai,2010,Petrol,2105.05
Porsche,2015,Diesel,67527.89
Maruti,2017,Petrol,4919.18
BMW,2012,Diesel,16951.22
Maruti,2016,Diesel,9084.97
Hyundai,2014,Petrol,5816.59
Volkswagen,2016,Petrol,9417.34
Audi,2015,Diesel,26313.17
Hyundai,2013,Petrol,3035.71
Volkswagen,2016,Diesel,15322.57
Maruti,2017,Petrol,7744.38
Hyundai,2009,Petrol,2492.83
Toyota,2013,Diesel,12730.03
Chevrolet,2012,Petrol,3179.74
Toyota,2005,Diesel,3600.75
Honda,2009,Petrol,3877.73
Mahindra,2017,Diesel,4974.57
Volkswagen,2011,Diesel,3212.98
Toyota,2014,Petrol,13693.93
Mahindra,2011,Diesel,6647.54
BMW,2010,Diesel,34345.61
Honda,2015,Diesel,6082.5
Volkswagen,2015,Diesel,6492.43
Mahindra,2015,Diesel,9971.3
Volkswagen,2016,Petrol,8531.01
Honda,2017,Petrol,10492.03
Audi,2014,Diesel,32129.76
Honda,2012,Petrol,6004.94
Maruti,2016,Petrol,7079.63
Maruti,2015,Petrol,3046.79
Ford,2011,Diesel,2769.81
Hyundai,2012,Petrol,2603.62
Maruti,2015,Petrol,5151.84
Honda,2014,Diesel,6647.54
Honda,2012,Petrol,3877.73
Honda,2014,Diesel,7755.46
Hyundai,2014,Petrol,8586.4
Maruti,2014,Petrol,3246.21
Mercedes-Benz,2014,Diesel,24928.26
BMW,2014,Diesel,45048.14
Maruti,2008,Petrol,1938.86
Renault,2015,Diesel,9084.97
Mahindra,2011,Diesel,4974.57
Ford,2016,Diesel,29359.95
Maruti,2011,Petrol,2880.6
Hyundai,2005,Petrol,1828.07
Hyundai,2011,Petrol,2758.73
Honda,2013,Petrol,5982.78
Maruti,2017,Petrol,4819.46
Audi,2018,Diesel,36262.31
Mercedes-Benz,2012,Diesel,28805.99
Maruti,2011,Petrol,2769.81
Audi,2015,Diesel,23997.61
Renault,2016,Petrol,3312.69
Maruti,2016,Petrol,2891.68
Toyota,2013,Diesel,9140.36
Toyota,2015,Petrol,13849.03
Ford,2015,Diesel,6093.58
Honda,2014,Petrol,6126.81
Ford,2004,Petrol,1218.72
Mahindra,2014,Diesel,7589.27
Mercedes-Benz,2007,Petrol,18934.4
Mahindra,2012,Diesel,5462.06
Land Rover,2012,Diesel,19388.65
Chevrolet,2011,Petrol,2160.45
Maruti,2014,Diesel,6758.33
Toyota,2008,Petrol,1994.26
Audi,2015,Diesel,38223.34
Hyundai,2015,Petrol,4442.77
Honda,2013,Petrol,3489.96
Ford,2015,Petrol,6082.5
Renault,2016,Diesel,11079.23
Honda,2013,Petrol,5041.05
Maruti,2010,Petrol,1661.88
Hyundai,2011,Petrol,2382.03
Chevrolet,2010,Petrol,1551.09
Skoda,2014,Diesel,6869.12
Audi,2013,Diesel,21936.87
Honda,2015,Petrol,6204.37
Hyundai,2015,Petrol,10525.27
Chevrolet,2012,Petrol,2448.51
Datsun,2017,Petrol,3667.22
Hyundai,2016,Petrol,6027.1
Mercedes-Benz,2009,Petrol,8375.9
Maruti,2011,Diesel,3545.35
Maruti,2018,Petrol,6126.81
Skoda,2015,Diesel,18834.69
Honda,2010,Petrol,3933.13
Honda,2006,Petrol,2936.0
Skoda,2016,Petrol,19776.42
Toyota,2010,Diesel,8819.07
Maruti,2015,Petrol,4708.67
Maruti,2014,Diesel,6481.35
Mercedes-Benz,2013,Diesel,14403.0
Mahindra,2010,Diesel,2936.0
Honda,2014,Diesel,5262.63
Renault,2015,Petrol,2936.0
Renault,2017,Petrol,3323.77
Audi,2014,Diesel,36029.65
Hyundai,2014,Diesel,8586.4
Toyota,2016,Diesel,21715.29
Hyundai,2010,Petrol,2880.6
Volkswagen,2013,Petrol,4165.79
Volkswagen,2012,Diesel,5262.63
Honda,2007,Petrol,1938.86
Hyundai,2011,Petrol,4376.29
Hyundai,2005,Petrol,1107.92
Skoda,2011,Diesel,4985.65
Mercedes-Benz,2011,Petrol,19089.51
Hyundai,2015,Petrol,6381.64
Hyundai,2013,Petrol,4786.23
Hyundai,2009,Petrol,2105.05
Volkswagen,2018,Petrol,6093.58
Toyota,2014,Petrol,14956.96
Mahindra,2013,Diesel,10802.25
Skoda,2011,Diesel,10458.79
Maruti,2018,Petrol,4930.26
Maruti,2016,Diesel,9805.12
Hyundai,2012,Petrol,2382.03
Volkswagen,2013,Diesel,5417.74
Volkswagen,2015,Diesel,6924.52
Maruti,2012,Diesel,5318.03
Hyundai,2008,Petrol,1994.26
Mahindra,2013,Diesel,8032.44
Maruti,2014,Diesel,8375.9
Mahindra,2013,Diesel,7556.03
Tata,2011,Diesel,1994.26
Mercedes-Benz,2009,Diesel,12741.11
Maruti,2010,Petrol,3102.18
Maruti,2016,Petrol,6093.58
Datsun,2016,Petrol,2991.39
Ford,2014,Diesel,3600.75
Skoda,2014,Diesel,12076.36
Hyundai,2014,Petrol,4509.25
Toyota,2016,Diesel,19942.61
Honda,2012,Petrol,3268.37
Skoda,2011,Diesel,8309.42
Mercedes-Benz,2016,Diesel,36262.31
Toyota,2015,Diesel,23820.34
Maruti,2008,Petrol,2769.81
Honda,2016,Diesel,6093.58
Toyota,2012,Petrol,8309.42
Honda,2007,Petrol,1717.28
BMW,2017,Diesel,32129.76
Maruti,2019,Diesel,9306.55
Mahindra,2016,Diesel,7201.5
Honda,2010,Petrol,2603.62
Maruti,2016,Petrol,6148.97
Hyundai,2016,Petrol,5927.39
Honda,2016,Petrol,5816.59
Hyundai,2017,Petrol,6503.51
Volkswagen,2014,Diesel,5938.47
Maruti,2016,Diesel,8586.4
Volkswagen,2014,Petrol,5993.86
Hyundai,2010,Petrol,4043.92
Honda,2016,Petrol,5816.59
Honda,2014,Petrol,6924.52
Tata,2017,Petrol,3844.49
Mercedes-Benz,2006,Petrol,9805.12
Maruti,2004,Petrol,941.73
Skoda,2015,Petrol,15123.15
Audi,2016,Diesel,55639.88
Maruti,2018,Petrol,8586.4
Toyota,2011,Diesel,11134.62
BMW,2011,Petrol,10802.25
Mercedes-Benz,2015,Diesel,25482.22
Toyota,2019,Diesel,23731.71
Maruti,2003,Petrol,775.55
Maruti,2014,Diesel,5772.28
Toyota,2009,Diesel,8309.42
Toyota,2012,Diesel,2936.0
Chevrolet,2010,Petrol,1938.86
Ford,2010,Diesel,1107.92
Mercedes-Benz,2016,Diesel,36561.45
Toyota,2011,Petrol,2437.43
Toyota,2017,Diesel,14214.65
BMW,2018,Diesel,76380.19
Skoda,2012,Diesel,4542.48
Hyundai,2016,Petrol,3157.58
Honda,2007,Petrol,4099.31
Skoda,2013,Diesel,10037.78
Skoda,2011,Petrol,5262.63
Honda,2015,Diesel,7312.29
Tata,2007,Diesel,3877.73
Maruti,2011,Petrol,2215.85
Honda,2013,Petrol,4309.82
Renault,2017,Petrol,3988.52
Maruti,2015,Petrol,7700.06
Hyundai,2016,Diesel,7788.7
Toyota,2016,Diesel,18280.73
Maruti,2016,Diesel,8497.77
Jaguar,2012,Diesel,25692.73
Hyundai,2017,Petrol,6880.2
Porsche,2015,Diesel,50765.02
Hyundai,2016,Diesel,6592.14
Audi,2011,Diesel,12187.15
Maruti,2016,Petrol,7965.96
Toyota,2011,Diesel,7090.71
Mercedes-Benz,2015,Diesel,28805.99
Hyundai,2016,Petrol,4985.65
Hyundai,2011,Petrol,3434.56
Maruti,2015,Diesel,6592.14
Maruti,2008,Petrol,1329.51
BMW,2014,Diesel,57611.98
Audi,2015,Diesel,53180.29
BMW,2011,Diesel,24363.22
Maruti,2013,Petrol,4764.07
Nissan,2013,Diesel,4154.71
Toyota,2015,Petrol,9915.91
Toyota,2012,Diesel,5262.63
Toyota,2016,Petrol,16175.67
Audi,2012,Diesel,19388.65
Maruti,2012,Diesel,5761.2
Hyundai,2017,Petrol,6691.85
Tata,2009,Diesel,2991.39
Maruti,2019,Diesel,7478.48
Volkswagen,2011,Petrol,2603.62
Tata,2017,Petrol,5539.61
Honda,2016,Petrol,7700.06
Honda,2018,Petrol,7423.08
Audi,2015,Diesel,27698.07
Volkswagen,2011,Petrol,4154.71
Volkswagen,2011,Diesel,4154.71
Honda,2013,Petrol,5650.41
Maruti,2010,Petrol,2714.41
Skoda,2005,Petrol,3600.75
Honda,2014,Diesel,6093.58
Maruti,2014,CNG,4176.87
Mercedes-Benz,2016,Diesel,54554.12
Maruti,2016,Petrol,3368.09
Hyundai,2015,Petrol,5428.82
Ford,2013,Diesel,6924.52
BMW,2015,Diesel,36561.45
BMW,2011,Diesel,29913.91
Honda,2014,Petrol,5772.28
Ford,2014,Petrol,6370.56
Jaguar,2012,Diesel,18369.36
Toyota,2015,Petrol,12187.15
Hyundai,2014,Petrol,3102.18
Mercedes-Benz,2019,Diesel,42089.99
Skoda,2011,Diesel,4043.92
Ford,2007,Diesel,6647.54
Ford,2013,Petrol,5029.97
Honda,2015,Petrol,5982.78
Tata,2014,Diesel,3656.15
Volvo,2012,Diesel,20219.59
Datsun,2017,Petrol,3434.56
Hyundai,2013,Petrol,4254.42
Maruti,2016,Petrol,2703.33
Volkswagen,2011,Petrol,3988.52
Hyundai,2015,Petrol,4320.9
Nissan,2013,Petrol,3212.98
Toyota,2008,Petrol,3877.73
Hyundai,2009,Diesel,3877.73
Maruti,2019,Petrol,3877.73
Hyundai,2015,Diesel,7755.46
Hyundai,2016,Diesel,9638.93
Audi,2014,Diesel,49856.52
Tata,2016,Diesel,1994.26
Chevrolet,2007,Petrol,1096.84
Hyundai,2018,Petrol,5318.03
Toyota,2014,Diesel,19887.21
Mahindra,2016,Electric,14403.0
Hyundai,2017,Petrol,6270.84
Honda,2009,Petrol,3434.56
Hyundai,2016,Petrol,7245.81
Toyota,2015,Diesel,14624.58
Ford,2018,Petrol,62930.01
Toyota,2019,Diesel,21493.7
Maruti,2007,Petrol,1828.07
Maruti,2013,Diesel,4819.46
Fiat,2015,Diesel,7201.5
Maruti,2007,Petrol,1229.79
Renault,2013,Diesel,6093.58
Mitsubishi,2012,Diesel,12187.15
Maruti,2015,Petrol,4320.9
Tata,2013,Diesel,1994.26
Hyundai,2016,Petrol,6891.28
Maruti,2014,Petrol,4764.07
Hyundai,2017,Petrol,6636.46
Hyundai,2017,Petrol,6647.54
Hyundai,2014,Petrol,6481.35
Land Rover,2014,Diesel,22091.98
Maruti,2009,Petrol,3212.98
Honda,2014,Petrol,4708.67
Toyota,2010,Diesel,6636.46
Honda,2013,Diesel,3656.15
Audi,2009,Diesel,8952.02
Maruti,2017,Petrol,4985.65
Honda,2014,Diesel,7201.5
Honda,2006,Petrol,4320.9
Hyundai,2013,Petrol,5816.59
Hyundai,2014,Diesel,18834.69
Hyundai,2012,Petrol,3877.73
Ford,2008,Diesel,3323.77
Hyundai,2015,Petrol,5395.58
Hyundai,2014,Diesel,6647.54
Skoda,2015,Diesel,17172.8
Ford,2008,Petrol,1772.68
Maruti,2017,Petrol,8032.44
Skoda,2010,Diesel,3600.75
Volkswagen,2012,Diesel,3766.94
Audi,2014,Diesel,33791.64
Hyundai,2016,Petrol,8830.14
Mercedes-Benz,2012,Diesel,14968.04
Honda,2015,Diesel,6016.02
Ford,2010,Petrol,2880.6
Hyundai,2013,Petrol,4930.26
Maruti,2017,Petrol,3046.79
BMW,2010,Petrol,9694.32
Fiat,2015,Petrol,5993.86
Maruti,2018,Diesel,9472.74
Mahindra,2014,Diesel,9140.36
Volvo,2014,Diesel,26124.82
Hyundai,2014,Petrol,4974.57
Toyota,2010,Diesel,14391.92
Tata,2016,Petrol,3102.18
Renault,2016,Diesel,9339.79
Audi,2015,Diesel,52626.33
Honda,2016,Petrol,9915.91
Renault,2013,Diesel,6093.58
Honda,2014,Petrol,5262.63
Honda,2016,Petrol,5262.63
BMW,2009,Petrol,10525.27
Maruti,2011,Diesel,4176.87
Honda,2012,Petrol,4708.67
BMW,2014,Diesel,22047.66
Volkswagen,2009,Diesel,4431.69
Maruti,2013,Petrol,4608.96
Jaguar,2015,Diesel,42101.06
Hyundai,2016,Petrol,7024.23
Toyota,2009,Diesel,4985.65
Maruti,2016,Petrol,4154.71
Audi,2012,Diesel,11300.81
Toyota,2007,Diesel,5539.61
Maruti,2008,Petrol,4376.29
Volkswagen,2016,Diesel,10802.25
Hyundai,2018,Petrol,8785.83
Ford,2011,Diesel,2326.64
Mitsubishi,2015,Diesel,18192.09
Hyundai,2011,Diesel,9860.51
Mahindra,2012,Diesel,7988.12
Toyota,2015,Diesel,14956.96
Mercedes-Benz,2016,Diesel,72014.98
Mahindra,2014,Diesel,8198.63
Honda,2014,Petrol,5705.8
Mercedes-Benz,2013,Diesel,35453.53
Honda,2011,Petrol,3600.75
Maruti,2017,Petrol,4376.29
Tata,2013,Petrol,1661.88
Hyundai,2010,Petrol,3323.77
Honda,2010,Petrol,2204.77
Maruti,2010,Petrol,1495.7
BMW,2009,Diesel,14956.96
Skoda,2010,Diesel,7744.38
Nissan,2013,Diesel,9417.34
Volkswagen,2010,Diesel,3201.9
BMW,2011,Diesel,11633.19
Nissan,2013,Petrol,4398.45
Maruti,2017,Petrol,4708.67
Maruti,2016,Petrol,6835.88
Audi,2016,Diesel,42898.77
Hyundai,2013,Diesel,7201.5
Honda,2013,Diesel,4708.67
Honda,2014,Diesel,5262.63
Toyota,2014,Diesel,19621.31
Volkswagen,2015,Diesel,6481.35
BMW,2011,Diesel,19133.83
BMW,2007,Diesel,10248.29
Hyundai,2017,Petrol,14126.02
BMW,2016,Diesel,29913.91
Mercedes-Benz,2013,Diesel,23266.38
Maruti,2017,Diesel,8807.99
Maruti,2015,Petrol,4985.65
BMW,2017,Diesel,37392.39
Audi,2010,Diesel,19399.73
Honda,2017,Petrol,7533.87
Tata,2014,Petrol,1861.31
Maruti,2016,Petrol,3212.98
Maruti,2014,Petrol,3501.04
Hyundai,2014,Diesel,4320.9
Chevrolet,2010,Petrol,2160.45
Jaguar,2015,Diesel,29382.11
Volkswagen,2010,Diesel,9971.3
Hyundai,2012,Diesel,4985.65
