Name,Location,Year,Fuel_Type,Transmission,Owner_Type
Hyundai,Delhi,2012,Petrol,Manual,First
Fiat,Jaipur,2009,Diesel,Manual,Second
Honda,Bangalore,2011,Petrol,Automatic,Second
Hyundai,Pune,2017,Diesel,Manual,First
Audi,Delhi,2017,Diesel,Automatic,Second
Hyundai,Delhi,2013,Petrol,Manual,Second
Hyundai,Hyderabad,2011,Diesel,Manual,First
Honda,Kochi,2015,Diesel,Manual,First
Hyundai,Bangalore,2018,Diesel,Automatic,First
Ford,Chennai,2006,Petrol,Manual,Second
Hyundai,Mumbai,2010,Petrol,Manual,First
Maruti,Hyderabad,2016,Diesel,Manual,First
Toyota,Ahmedabad,2015,Diesel,Manual,First
Mercedes-Benz,Pune,2017,Diesel,Automatic,First
Maruti,Hyderabad,2006,Petrol,Manual,First
Mercedes-Benz,Chennai,2013,Diesel,Automatic,Second
Maruti,Delhi,2015,Diesel,Manual,First
Hyundai,Kochi,2016,Petrol,Manual,First
Toyota,Kochi,2018,Diesel,Automatic,Second
Toyota,Kolkata,2011,Petrol,Manual,First
Ford,Kochi,2017,Diesel,Manual,First
Ford,Pune,2016,Petrol,Manual,First
Toyota,Chennai,2011,Diesel,Manual,First
Maruti,Hyderabad,2012,Petrol,Manual,First
BMW,Coimbatore,2018,Petrol,Automatic,First
Skoda,Pune,2012,Petrol,Manual,First
Maruti,Jaipur,2009,Petrol,Manual,Second
Renault,Kochi,2013,Diesel,Manual,First
Maruti,Mumbai,2015,Petrol,Manual,First
Hyundai,Hyderabad,2012,Diesel,Manual,First
Skoda,Kolkata,2015,Diesel,Automatic,First
Mercedes-Benz,Hyderabad,2013,Diesel,Automatic,First
Honda,Mumbai,2011,Petrol,Automatic,First
Maruti,Chennai,2014,Petrol,Manual,First
BMW,Bangalore,2017,Petrol,Automatic,First
BMW,Chennai,2014,Diesel,Automatic,First
Volkswagen,Chennai,2011,Diesel,Manual,First
Maruti,Pune,2018,Diesel,Manual,First
Land Rover,Mumbai,2012,Diesel,Automatic,First
Hyundai,Hyderabad,2012,Diesel,Manual,First
Maruti,Mumbai,2012,Diesel,Manual,Second
Jeep,Kochi,2018,Diesel,Manual,First
Maruti,Hyderabad,2012,Diesel,Manual,First
Ford,Bangalore,2011,Petrol,Manual,First
Toyota,Coimbatore,2013,Diesel,Manual,First
Maruti,Chennai,2018,Diesel,Automatic,First
Honda,Delhi,2009,Petrol,Manual,First
Mahindra,Hyderabad,2015,Diesel,Manual,First
Hyundai,Mumbai,2014,Petrol,Manual,First
Mercedes-Benz,Pune,2001,Diesel,Manual,First
Mahindra,Pune,2008,Petrol,Manual,First
Skoda,Pune,2008,Diesel,Manual,First
Mercedes-Benz,Pune,2014,Diesel,Automatic,First
BMW,Bangalore,2016,Diesel,Automatic,First
Volkswagen,Mumbai,2015,Petrol,Manual,First
Audi,Ahmedabad,2013,Diesel,Automatic,Second
Ford,Bangalore,2009,Diesel,Manual,First
Hyundai,Kochi,2016,Diesel,Manual,First
Toyota,Hyderabad,2017,Diesel,Manual,First
Hyundai,Pune,2016,Petrol,Manual,First
Volkswagen,Mumbai,2017,Petrol,Manual,First
Renault,Kolkata,2017,Petrol,Manual,First
Honda,Jaipur,2011,Petrol,Manual,First
Hyundai,Kochi,2018,Petrol,Automatic,First
Volkswagen,Chennai,2016,Petrol,Manual,Second
Maruti,Coimbatore,2014,Diesel,Manual,First
Nissan,Delhi,2012,Diesel,Manual,First
Jaguar,Mumbai,2013,Diesel,Automatic,First
Maruti,Pune,2016,Diesel,Manual,First
Audi,Bangalore,2011,Diesel,Automatic,First
Ford,Pune,2014,Petrol,Manual,First
Hyundai,Bangalore,2012,Diesel,Automatic,Second
Mahindra,Kolkata,2013,Diesel,Manual,First
Renault,Bangalore,2014,Diesel,Manual,First
Audi,Delhi,2012,Diesel,Automatic,First
Maruti,Coimbatore,2013,Petrol,Manual,First
Mahindra,Mumbai,2011,Diesel,Manual,Second
Maruti,Jaipur,2006,Petrol,Manual,Second
Maruti,Chennai,2005,Petrol,Manual,First
Maruti,Coimbatore,2013,Petrol,Manual,First
Toyota,Mumbai,2016,Diesel,Manual,First
Toyota,Pune,2015,Diesel,Manual,Second
Volkswagen,Kolkata,2011,Diesel,Manual,First
Toyota,Pune,2015,Petrol,Manual,Second
Ford,Hyderabad,2014,Diesel,Manual,First
Hyundai,Hyderabad,2015,Diesel,Manual,First
Honda,Mumbai,2016,Petrol,Automatic,First
Toyota,Hyderabad,2007,Diesel,Manual,Second
Hyundai,Kolkata,2012,Petrol,Manual,First
Hyundai,Hyderabad,2010,Petrol,Manual,First
Mercedes-Benz,Bangalore,2011,Petrol,Automatic,Second
Mahindra,Hyderabad,2012,Diesel,Manual,First
Skoda,Coimbatore,2014,Diesel,Automatic,First
Maruti,Ahmedabad,2015,Petrol,Manual,First
Audi,Delhi,2013,Diesel,Automatic,First
Ford,Hyderabad,2009,Diesel,Manual,Second
Maruti,Mumbai,2008,Petrol,Manual,Second
Hyundai,Coimbatore,2017,Petrol,Automatic,First
Maruti,Hyderabad,2012,Petrol,Automatic,First
Mahindra,Jaipur,2013,Diesel,Manual,First
Mahindra,Mumbai,2014,Diesel,Manual,First
Maruti,Chennai,2011,Petrol,Manual,First
Renault,Ahmedabad,2013,Diesel,Manual,Second
Mahindra,Hyderabad,2009,Diesel,Manual,First
Maruti,Mumbai,2017,Petrol,Manual,First
Toyota,Kochi,2015,Diesel,Manual,First
BMW,Kochi,2015,Diesel,Automatic,Second
Hyundai,Kolkata,2009,Diesel,Manual,Second
Renault,Kochi,2015,Diesel,Manual,First
Maruti,Mumbai,2013,CNG,Manual,First
Audi,Bangalore,2014,Diesel,Automatic,First
Jeep,Coimbatore,2018,Diesel,Manual,First
Hyundai,Kolkata,2015,Petrol,Manual,First
Honda,Pune,2013,Petrol,Manual,First
Hyundai,Chennai,2015,Diesel,Manual,First
Hyundai,Delhi,2011,Petrol,Manual,First
Mahindra,Delhi,2016,Diesel,Manual,First
Maruti,Pune,2008,Petrol,Manual,Second
Hyundai,Chennai,2007,Petrol,Manual,First
Mahindra,Jaipur,2014,Diesel,Manual,First
Maruti,Pune,2012,Petrol,Manual,First
Chevrolet,Pune,2011,Petrol,Manual,Second
Audi,Mumbai,2009,Diesel,Automatic,First
Mini,Hyderabad,2017,Diesel,Automatic,First
Maruti,Pune,2011,Petrol,Manual,First
Tata,Chennai,2015,Petrol,Manual,First
Honda,Kolkata,2014,Diesel,Manual,First
Chevrolet,Jaipur,2010,Petrol,Manual,First
Audi,Jaipur,2011,Diesel,Automatic,Second
Ford,Kolkata,2015,Diesel,Manual,First
Hyundai,Mumbai,2014,Diesel,Automatic,Second
Honda,Mumbai,2015,Petrol,Automatic,First
Hyundai,Hyderabad,2012,Petrol,Manual,First
BMW,Bangalore,2015,Diesel,Automatic,Second
Audi,Mumbai,2013,Diesel,Automatic,First
Honda,Hyderabad,2008,Petrol,Automatic,First
Hyundai,Coimbatore,2016,Petrol,Manual,First
Maruti,Hyderabad,2016,Diesel,Manual,First
Honda,Delhi,2011,Petrol,Manual,First
BMW,Mumbai,2013,Diesel,Automatic,First
Maruti,Mumbai,2016,Petrol,Automatic,First
Renault,Jaipur,2011,Diesel,Automatic,Second
Ford,Hyderabad,2013,Diesel,Manual,First
Toyota,Chennai,2006,Diesel,Manual,First
Maruti,Kolkata,2015,Diesel,Manual,First
Mercedes-Benz,Coimbatore,2019,Petrol,Automatic,First
Hyundai,Coimbatore,2004,Petrol,Manual,First
Mercedes-Benz,Hyderabad,2013,Diesel,Automatic,First
Hyundai,Ahmedabad,2015,Petrol,Manual,First
Honda,Mumbai,2014,Petrol,Manual,First
Porsche,Mumbai,2010,Petrol,Automatic,Second
Mahindra,Kolkata,2013,Diesel,Manual,First
Toyota,Mumbai,2007,Petrol,Manual,Third
Mahindra,Mumbai,2016,Diesel,Manual,First
BMW,Coimbatore,2010,Petrol,Automatic,Second
Maruti,Jaipur,2013,Petrol,Manual,First
Audi,Pune,2015,Diesel,Automatic,First
Toyota,Hyderabad,2015,Diesel,Manual,Second
Mahindra,Coimbatore,2016,Diesel,Manual,First
Toyota,Hyderabad,2015,Diesel,Manual,First
Tata,Pune,2014,CNG,Manual,First
Mercedes-Benz,Kochi,2017,Diesel,Automatic,First
Hyundai,Jaipur,2015,Diesel,Manual,First
Honda,Pune,2012,Petrol,Automatic,First
Audi,Hyderabad,2015,Diesel,Automatic,First
Maruti,Kolkata,2009,Petrol,Manual,First
Maruti,Hyderabad,2011,Petrol,Manual,Second
Maruti,Kochi,2018,Petrol,Automatic,First
Mahindra,Delhi,2015,Diesel,Manual,First
Ford,Mumbai,2007,Petrol,Manual,First
Hyundai,Coimbatore,2017,Petrol,Manual,First
Mercedes-Benz,Coimbatore,2018,Diesel,Automatic,First
Honda,Delhi,2014,Petrol,Manual,First
Ford,Mumbai,2017,Petrol,Manual,First
Maruti,Kochi,2017,Petrol,Manual,First
Hyundai,Bangalore,2008,Petrol,Manual,First
Toyota,Pune,2007,Diesel,Manual,Second
Maruti,Mumbai,2016,Petrol,Manual,First
Audi,Hyderabad,2012,Diesel,Automatic,First
Hyundai,Delhi,2012,Diesel,Automatic,Second
Hyundai,Coimbatore,2012,Petrol,Manual,First
Honda,Mumbai,2013,Petrol,Manual,First
Hyundai,Jaipur,2012,Diesel,Manual,First
Mahindra,Pune,2007,Diesel,Manual,First
Toyota,Pune,2017,Diesel,Automatic,First
BMW,Bangalore,2009,Petrol,Automatic,Second
BMW,Kolkata,2010,Diesel,Automatic,First
Maruti,Hyderabad,2012,Petrol,Manual,First
Maruti,Delhi,2013,Diesel,Manual,First
Land Rover,Kochi,2016,Diesel,Automatic,Second
Maruti,Chennai,2017,Diesel,Manual,First
Tata,Chennai,2016,Diesel,Manual,Second
Maruti,Pune,2012,Petrol,Manual,First
Hyundai,Coimbatore,2015,Petrol,Manual,First
Ford,Mumbai,2010,Diesel,Automatic,Second
Ford,Hyderabad,2018,Diesel,Automatic,First
Volkswagen,Bangalore,2011,Diesel,Manual,First
Maruti,Mumbai,2014,Petrol,Automatic,First
Hyundai,Coimbatore,2013,Petrol,Manual,Second
Audi,Delhi,2012,Diesel,Automatic,Second
Mahindra,Coimbatore,2016,Diesel,Manual,First
Maruti,Hyderabad,2013,Diesel,Manual,First
Maruti,Kolkata,2011,Diesel,Manual,First
Mercedes-Benz,Mumbai,2017,Diesel,Automatic,First
Renault,Kolkata,2014,Diesel,Manual,First
Maruti,Kolkata,2013,Petrol,Manual,First
Toyota,Jaipur,2014,Diesel,Manual,First
Hyundai,Delhi,2016,Petrol,Manual,First
Maruti,Ahmedabad,2014,Diesel,Manual,First
Mahindra,Kochi,2014,Diesel,Manual,First
Honda,Mumbai,2017,Petrol,Automatic,First
Jaguar,Kochi,2016,Diesel,Automatic,First
Ford,Pune,2008,Diesel,Manual,Third
BMW,Mumbai,2010,Petrol,Automatic,First
Maruti,Hyderabad,2010,Diesel,Manual,First
Audi,Coimbatore,2014,Diesel,Automatic,First
Honda,Kochi,2014,Petrol,Manual,First
Honda,Mumbai,2011,Petrol,Automatic,First
Volkswagen,Bangalore,2015,Petrol,Manual,Third
Mahindra,Pune,2010,Diesel,Manual,Second
Honda,Mumbai,2011,Petrol,Manual,First
Skoda,Kochi,2013,Petrol,Manual,First
Mahindra,Coimbatore,2016,Diesel,Manual,First
Volkswagen,Chennai,2012,Diesel,Manual,First
Maruti,Hyderabad,2017,Petrol,Automatic,First
Honda,Jaipur,2013,Diesel,Manual,First
Volkswagen,Mumbai,2015,Petrol,Manual,First
Maruti,Hyderabad,2015,Petrol,Manual,First
Land Rover,Mumbai,2017,Diesel,Automatic,First
Honda,Delhi,2015,Petrol,Automatic,First
Nissan,Mumbai,2014,Diesel,Manual,First
Maruti,Mumbai,2008,Petrol,Manual,First
Toyota,Bangalore,2015,Diesel,Manual,First
Hyundai,Kolkata,2012,Diesel,Manual,First
Ford,Hyderabad,2013,Diesel,Manual,First
Maruti,Ahmedabad,2017,Diesel,Manual,First
Hyundai,Chennai,2012,Diesel,Manual,Third
Hyundai,Mumbai,2016,Petrol,Automatic,First
Maruti,Coimbatore,2013,Diesel,Manual,First
Audi,Mumbai,2011,Petrol,Automatic,First
Mercedes-Benz,Kochi,2016,Diesel,Automatic,First
Renault,Jaipur,2015,Diesel,Manual,First
Honda,Mumbai,2014,Petrol,Automatic,First
Volvo,Coimbatore,2016,Diesel,Automatic,First
Maruti,Mumbai,2011,Petrol,Manual,Second
Maruti,Kolkata,2016,Petrol,Manual,First
Maruti,Coimbatore,2017,Petrol,Manual,First
Maruti,Delhi,2011,Diesel,Manual,First
Ford,Ahmedabad,2013,Diesel,Manual,Second
Toyota,Delhi,2015,Petrol,Automatic,First
Maruti,Mumbai,2010,Petrol,Manual,Second
Mercedes-Benz,Bangalore,2005,Diesel,Automatic,First
Maruti,Jaipur,2018,Petrol,Automatic,First
Honda,Hyderabad,2016,Petrol,Manual,First
Mahindra,Pune,2017,Diesel,Automatic,First
Volkswagen,Mumbai,2014,Petrol,Manual,First
Hyundai,Kolkata,2015,Petrol,Manual,First
Toyota,Mumbai,2010,Petrol,Automatic,First
Maruti,Hyderabad,2015,Petrol,Manual,First
BMW,Pune,2018,Diesel,Automatic,First
Maruti,Chennai,2016,Petrol,Automatic,First
Mercedes-Benz,Delhi,2013,Diesel,Automatic,First
Maruti,Delhi,2013,Petrol,Manual,First
Maruti,Mumbai,2012,Petrol,Manual,First
Chevrolet,Kolkata,2014,Petrol,Manual,First
Hyundai,Ahmedabad,2009,Diesel,Manual,Second
Skoda,Delhi,2012,Diesel,Automatic,First
Toyota,Kochi,2013,Diesel,Manual,First
Toyota,Hyderabad,2015,Diesel,Manual,First
Skoda,Pune,2013,Petrol,Automatic,First
Honda,Mumbai,2017,Petrol,Automatic,First
Volkswagen,Jaipur,2011,Petrol,Manual,First
Volkswagen,Delhi,2010,Petrol,Manual,First
Maruti,Pune,2007,Petrol,Manual,Third
Toyota,Kochi,2016,Diesel,Manual,First
Mahindra,Ahmedabad,2014,Diesel,Manual,Second
Hyundai,Chennai,2016,Petrol,Automatic,First
Ford,Kochi,2015,Diesel,Manual,First
Maruti,Mumbai,2016,CNG,Manual,First
Honda,Coimbatore,2018,Petrol,Automatic,First
Honda,Kolkata,2010,Petrol,Manual,First
Maruti,Kochi,2017,Petrol,Manual,First
Volkswagen,Pune,2011,Petrol,Manual,First
Toyota,Hyderabad,2017,Diesel,Automatic,First
Hyundai,Delhi,2009,Petrol,Manual,Second
Maruti,Kolkata,2012,Diesel,Manual,First
Audi,Delhi,2014,Diesel,Automatic,First
Renault,Bangalore,2014,Petrol,Manual,First
Honda,Hyderabad,2008,Petrol,Manual,Second
Tata,Jaipur,2016,Petrol,Manual,First
Audi,Hyderabad,2014,Diesel,Automatic,First
Maruti,Coimbatore,2015,Petrol,Manual,First
Toyota,Hyderabad,2010,Diesel,Manual,First
Mercedes-Benz,Mumbai,2016,Diesel,Automatic,First
Hyundai,Kochi,2015,Diesel,Manual,First
Maruti,Mumbai,2015,Petrol,Manual,First
Volkswagen,Bangalore,2012,Diesel,Manual,First
Maruti,Kolkata,2014,Petrol,Manual,First
Fiat,Kolkata,2015,Diesel,Manual,First
Honda,Bangalore,2009,Petrol,Manual,Third
Hyundai,Hyderabad,2016,Diesel,Manual,First
Honda,Hyderabad,2017,Diesel,Manual,First
Maruti,Hyderabad,2015,Petrol,Manual,First
Maruti,Chennai,2015,Petrol,Manual,First
Mercedes-Benz,Coimbatore,2012,Diesel,Automatic,First
Maruti,Ahmedabad,2016,Petrol,Manual,First
Ford,Delhi,2010,Petrol,Manual,Second
Toyota,Hyderabad,2016,Diesel,Manual,First
BMW,Mumbai,2013,Diesel,Automatic,First
Hyundai,Bangalore,2015,Diesel,Automatic,First
BMW,Ahmedabad,2012,Diesel,Automatic,Second
Ford,Hyderabad,2010,Diesel,Manual,Second
Toyota,Bangalore,2012,Diesel,Manual,Second
Land Rover,Coimbatore,2014,Diesel,Automatic,Second
Toyota,Pune,2012,Petrol,Manual,Second
Maruti,Kolkata,2009,Petrol,Manual,First
Toyota,Jaipur,2009,Diesel,Manual,First
Toyota,Pune,2004,Diesel,Manual,Second
Ford,Mumbai,2013,Petrol,Manual,First
Maruti,Mumbai,2017,Petrol,Manual,First
Mini,Mumbai,2015,Diesel,Automatic,First
Hyundai,Mumbai,2013,Petrol,Automatic,First
Ford,Pune,2011,Diesel,Manual,Third
Honda,Pune,2014,Diesel,Manual,Second
Renault,Pune,2012,Diesel,Manual,First
Ford,Delhi,2017,Diesel,Manual,First
BMW,Jaipur,2013,Diesel,Automatic,Second
Toyota,Mumbai,2010,Diesel,Manual,First
Hyundai,Pune,2010,LPG,Manual,Second
Mahindra,Kochi,2015,Diesel,Automatic,First
Maruti,Kolkata,2016,Petrol,Manual,First
Hyundai,Jaipur,2016,Petrol,Manual,First
Ford,Bangalore,2014,Petrol,Manual,First
Maruti,Jaipur,2017,Diesel,Manual,First
Audi,Pune,2013,Diesel,Automatic,First
Honda,Delhi,2015,Petrol,Manual,First
Ford,Kochi,2016,Petrol,Automatic,First
Maruti,Hyderabad,2013,Petrol,Manual,First
Audi,Bangalore,2011,Diesel,Automatic,Third
Volkswagen,Kolkata,2011,Diesel,Automatic,First
Maruti,Kochi,2016,Diesel,Manual,First
Mahindra,Chennai,2011,Diesel,Manual,Third
Maruti,Kochi,2018,Petrol,Manual,First
Tata,Coimbatore,2013,Petrol,Manual,First
Honda,Delhi,2011,Petrol,Automatic,First
Ford,Coimbatore,2017,Petrol,Manual,First
Hyundai,Delhi,2014,Diesel,Manual,First
Ford,Mumbai,2016,Petrol,Manual,First
Audi,Hyderabad,2011,Diesel,Automatic,First
BMW,Hyderabad,2013,Diesel,Automatic,Second
Tata,Bangalore,2012,Diesel,Manual,Second
Mahindra,Jaipur,2010,Diesel,Manual,Second
Hyundai,Coimbatore,2017,Petrol,Manual,First
Honda,Chennai,2006,Petrol,Manual,First
BMW,Delhi,2015,Diesel,Automatic,First
Porsche,Mumbai,2011,Petrol,Automatic,First
Land Rover,Hyderabad,2010,Diesel,Automatic,First
Maruti,Chennai,2008,Petrol,Manual,Third
Hyundai,Mumbai,2011,Petrol,Automatic,First
Hyundai,Delhi,2016,Petrol,Automatic,First
Maruti,Delhi,2016,Diesel,Manual,Second
BMW,Coimbatore,2016,Diesel,Automatic,First
Chevrolet,Kolkata,2012,Diesel,Manual,First
Volkswagen,Mumbai,2011,Diesel,Manual,First
Honda,Mumbai,2015,Petrol,Manual,First
Maruti,Kolkata,2017,Petrol,Manual,First
Volkswagen,Kolkata,2012,Diesel,Manual,First
Hyundai,Delhi,2015,Petrol,Manual,First
Mahindra,Bangalore,2014,Diesel,Manual,First
Mercedes-Benz,Coimbatore,2019,Diesel,Automatic,First
Maruti,Kolkata,2015,Petrol,Manual,First
Volkswagen,Mumbai,2014,Petrol,Manual,First
Tata,Pune,2011,Petrol,Manual,Second
Hyundai,Delhi,2016,CNG,Manual,First
Ford,Chennai,2014,Diesel,Manual,Second
Maruti,Pune,2015,Petrol,Manual,First
Hyundai,Coimbatore,2015,Petrol,Automatic,First
Chevrolet,Coimbatore,2015,Diesel,Manual,First
BMW,Chennai,2017,Diesel,Automatic,First
Volkswagen,Jaipur,2015,Diesel,Manual,First
Skoda,Mumbai,2012,Petrol,Manual,First
Volkswagen,Chennai,2012,Diesel,Manual,First
Mahindra,Hyderabad,2013,Diesel,Automatic,First
Nissan,Mumbai,2014,Diesel,Manual,First
Toyota,Ahmedabad,2016,Diesel,Automatic,Second
Maruti,Mumbai,2007,Petrol,Manual,Second
Toyota,Jaipur,2004,Petrol,Automatic,Second
Hyundai,Kochi,2012,Petrol,Manual,First
Hyundai,Bangalore,2012,Diesel,Manual,First
Honda,Pune,2014,Diesel,Manual,Second
Hyundai,Jaipur,2014,Diesel,Automatic,First
Mercedes-Benz,Mumbai,2018,Diesel,Automatic,First
Volkswagen,Coimbatore,2015,Diesel,Manual,First
Hyundai,Hyderabad,2006,Petrol,Automatic,First
Maruti,Kochi,2017,Petrol,Automatic,First
Maruti,Hyderabad,2014,Diesel,Manual,First
Mahindra,Chennai,2013,Diesel,Manual,Second
Ford,Bangalore,2013,Diesel,Manual,Second
Mahindra,Delhi,2015,Diesel,Manual,First
Chevrolet,Hyderabad,2010,Petrol,Manual,Second
Hyundai,Bangalore,2012,Petrol,Manual,First
Hyundai,Kolkata,2014,Petrol,Manual,Second
Renault,Bangalore,2014,Diesel,Manual,First
Hyundai,Coimbatore,2016,Petrol,Manual,First
Hyundai,Delhi,2012,Petrol,Manual,First
Mercedes-Benz,Delhi,2016,Petrol,Automatic,First
Mercedes-Benz,Coimbatore,2008,Diesel,Manual,First
Mercedes-Benz,Delhi,2016,Petrol,Automatic,First
Hyundai,Kolkata,2013,Diesel,Manual,First
Mahindra,Chennai,2016,Diesel,Manual,First
Maruti,Delhi,2015,Diesel,Manual,First
Hyundai,Ahmedabad,2014,Petrol,Manual,First
Tata,Delhi,2014,Diesel,Manual,First
Hyundai,Coimbatore,2018,Petrol,Manual,First
Mini,Chennai,2012,Petrol,Automatic,Second
Toyota,Delhi,2006,Petrol,Manual,Second
Toyota,Kolkata,2014,Petrol,Manual,First
Maruti,Kochi,2018,Petrol,Manual,First
Mahindra,Chennai,2011,Diesel,Manual,Second
Maruti,Chennai,2008,Petrol,Manual,Second
Mini,Mumbai,2013,Petrol,Automatic,First
Maruti,Pune,2014,CNG,Manual,First
Maruti,Jaipur,2009,Diesel,Manual,Second
Volkswagen,Delhi,2012,Diesel,Manual,Second
Hyundai,Kochi,2011,Petrol,Manual,First
Maruti,Jaipur,2009,Petrol,Manual,Second
Maruti,Hyderabad,2013,CNG,Manual,Second
Maruti,Hyderabad,2014,Petrol,Manual,First
Honda,Coimbatore,2017,Diesel,Manual,Second
Hyundai,Jaipur,2017,Petrol,Manual,Second
Skoda,Mumbai,2017,Petrol,Automatic,First
Maruti,Delhi,2017,Diesel,Manual,First
Mercedes-Benz,Coimbatore,2016,Diesel,Automatic,First
Skoda,Pune,2010,Diesel,Automatic,First
Maruti,Delhi,2017,Diesel,Manual,First
Hyundai,Hyderabad,2011,LPG,Manual,First
Hyundai,Kolkata,2014,Diesel,Manual,First
Maruti,Delhi,2017,Diesel,Manual,First
Hyundai,Ahmedabad,2013,Petrol,Manual,First
Mahindra,Coimbatore,2018,Diesel,Automatic,First
Skoda,Kochi,2016,Petrol,Automatic,First
Maruti,Kochi,2016,Petrol,Manual,First
Hyundai,Kolkata,2016,Diesel,Manual,First
Toyota,Chennai,2012,Diesel,Manual,Third
Honda,Chennai,2008,Petrol,Manual,Second
Ford,Hyderabad,2016,Diesel,Manual,First
Hyundai,Pune,2012,Diesel,Manual,First
Ford,Kolkata,2016,Petrol,Manual,First
Hyundai,Coimbatore,2015,Petrol,Manual,Second
Maruti,Ahmedabad,2008,Petrol,Manual,First
Honda,Hyderabad,2015,Petrol,Automatic,First
Volvo,Kochi,2014,Diesel,Manual,First
Maruti,Delhi,2016,Petrol,Manual,First
Mercedes-Benz,Kochi,2017,Diesel,Automatic,Second
Renault,Hyderabad,2016,Petrol,Manual,First
Ford,Coimbatore,2017,Petrol,Manual,First
Toyota,Jaipur,2015,Diesel,Manual,First
Honda,Chennai,2013,Petrol,Manual,First
Mahindra,Pune,2014,Diesel,Manual,First
BMW,Hyderabad,2012,Diesel,Automatic,First
Maruti,Jaipur,2017,Diesel,Manual,First
Mercedes-Benz,Delhi,2011,Petrol,Automatic,First
Hyundai,Kolkata,2012,Petrol,Manual,Second
Hyundai,Kochi,2017,Diesel,Manual,First
Volkswagen,Kolkata,2016,Diesel,Manual,First
Honda,Kochi,2014,Petrol,Manual,First
Honda,Pune,2007,Petrol,Automatic,Third
Hyundai,Ahmedabad,2014,Petrol,Manual,First
Mercedes-Benz,Coimbatore,2017,Diesel,Automatic,First
Honda,Delhi,2014,Petrol,Manual,First
Toyota,Pune,2014,Diesel,Automatic,Second
Hyundai,Pune,2011,Petrol,Manual,First
Jaguar,Delhi,2016,Diesel,Automatic,First
BMW,Mumbai,2013,Diesel,Automatic,First
Hyundai,Jaipur,2013,Diesel,Manual,First
Ford,Chennai,2012,Diesel,Manual,First
Maruti,Pune,2007,Petrol,Manual,First
Hyundai,Kolkata,2015,Petrol,Manual,First
Mahindra,Chennai,2015,Diesel,Manual,Second
Mercedes-Benz,Coimbatore,2018,Diesel,Automatic,First
Hyundai,Kolkata,2007,Petrol,Manual,Second
Toyota,Mumbai,2010,Diesel,Manual,Second
Toyota,Chennai,2016,Petrol,Automatic,First
Ford,Kolkata,2011,Diesel,Manual,First
Hyundai,Kolkata,2014,Petrol,Manual,First
Hyundai,Kochi,2016,Petrol,Manual,First
Hyundai,Jaipur,2012,LPG,Manual,Second
Tata,Chennai,2015,CNG,Manual,First
Maruti,Hyderabad,2011,Diesel,Manual,First
Honda,Kolkata,2010,Petrol,Manual,First
Maruti,Delhi,2017,Diesel,Manual,First
Toyota,Kolkata,2011,Petrol,Manual,First
Hyundai,Jaipur,2016,Petrol,Manual,First
Volkswagen,Delhi,2012,Diesel,Manual,First
Chevrolet,Coimbatore,2014,Diesel,Manual,Second
BMW,Ahmedabad,2013,Diesel,Automatic,First
Mercedes-Benz,Mumbai,2017,Diesel,Automatic,First
Maruti,Coimbatore,2011,Petrol,Manual,Second
Hyundai,Coimbatore,2015,Petrol,Manual,First
Hyundai,Coimbatore,2013,Petrol,Manual,First
Tata,Kolkata,2009,Diesel,Manual,First
Maruti,Jaipur,2016,Diesel,Manual,First
Hyundai,Mumbai,2017,Diesel,Manual,First
Nissan,Chennai,2014,Diesel,Manual,First
Hyundai,Mumbai,2016,Petrol,Manual,First
Toyota,Delhi,2017,Diesel,Automatic,First
Maruti,Pune,2014,Petrol,Manual,Second
Renault,Delhi,2014,Diesel,Manual,First
Skoda,Hyderabad,2010,Petrol,Manual,First
Ford,Mumbai,2017,Diesel,Manual,First
Volkswagen,Kolkata,2015,Petrol,Manual,First
Nissan,Mumbai,2015,Diesel,Manual,Second
Audi,Mumbai,2015,Diesel,Automatic,First
Toyota,Delhi,2012,Diesel,Manual,First
Tata,Delhi,2017,Petrol,Manual,Second
Toyota,Bangalore,2014,Diesel,Manual,First
BMW,Pune,2012,Diesel,Automatic,First
Maruti,Chennai,2016,Diesel,Manual,First
Honda,Pune,2012,Petrol,Manual,Second
Maruti,Jaipur,2015,Diesel,Manual,First
BMW,Kochi,2017,Diesel,Automatic,First
Nissan,Chennai,2013,Petrol,Automatic,Second
Maruti,Coimbatore,2018,Petrol,Automatic,First
Maruti,Coimbatore,2018,Diesel,Manual,First
Mercedes-Benz,Coimbatore,2017,Diesel,Automatic,First
Honda,Delhi,2015,Diesel,Manual,First
Toyota,Delhi,2014,Diesel,Manual,First
Jaguar,Kochi,2015,Diesel,Automatic,First
Toyota,Chennai,2013,Petrol,Manual,Second
Chevrolet,Kochi,2013,Diesel,Manual,First
Honda,Delhi,2012,Petrol,Manual,Second
Maruti,Hyderabad,2007,Petrol,Manual,First
Skoda,Bangalore,2013,Diesel,Automatic,First
Toyota,Delhi,2011,Diesel,Manual,First
Audi,Chennai,2016,Diesel,Automatic,First
Maruti,Kochi,2017,Diesel,Manual,First
Hyundai,Kochi,2016,Petrol,Manual,First
Toyota,Chennai,2003,Petrol,Manual,Second
Tata,Coimbatore,2019,Diesel,Automatic,First
Hyundai,Pune,2010,Petrol,Manual,Second
Hyundai,Mumbai,2014,Petrol,Manual,First
Maruti,Mumbai,2011,Petrol,Manual,First
Maruti,Kochi,2019,Petrol,Manual,First
Mercedes-Benz,Bangalore,2017,Diesel,Automatic,First
